縣市代碼,縣市名稱,學校代碼,學校名稱,班級數7年級,班級數8年級,班級數9年級,學生數7年級男,學生數7年級女,學生數8年級男,學生數8年級女,學生數9年級男,學生數9年級女,上學年男畢業生,上學年女畢業生,男專任教師,女專任教師,男職員,女職員,lat,lng
30,臺北市,413508,市立天母國中,17,17,18,201,176,255,222,241,230,249,206,37,98,5,16,25.1180479,121.5381925
30,臺北市,421301,私立薇閣高中附設國中部,14,13,13,342,326,315,295,308,277,307,250,0,0,0,0,25.1395247,121.5039712
30,臺北市,421302,私立幼華高中附設國中部,4,4,3,78,51,67,48,39,53,0,0,0,0,0,0,25.1334354,121.4968537
30,臺北市,421303,私立奎山實驗高中附設國中部,2,2,2,29,28,22,19,25,26,27,26,0,0,0,0,25.112998,121.5223028
30,臺北市,423501,市立北投國中,10,11,12,88,83,91,119,103,101,123,113,33,63,1,16,25.134874,121.504529
30,臺北市,423502,市立新民國中,4,4,4,43,28,34,34,49,39,52,24,13,25,1,12,25.1382345,121.5063989
30,臺北市,423503,市立明德國中,12,12,11,195,141,188,150,158,161,155,132,25,76,1,18,25.1081039,121.51852
30,臺北市,423504,市立桃源國中,5,5,4,61,38,54,42,44,57,68,51,15,29,2,11,25.1347115,121.477338
30,臺北市,423505,市立石牌國中,27,27,28,432,396,411,425,427,378,409,396,54,149,6,19,25.1149914,121.5141752
30,臺北市,423506,市立關渡國中,3,3,3,35,35,26,33,47,32,41,46,13,18,2,8,25.1198994,121.4671378
50,高雄市,513501,市立鹽埕國中,5,6,6,53,67,91,68,76,82,66,79,15,38,3,6,22.62268,120.288063
50,高雄市,521301,私立明誠高中附設國中部,4,3,4,71,71,52,51,59,60,65,51,0,0,0,0,22.666246,120.292014
50,高雄市,521303,私立大榮高中附設國中部,2,2,2,26,13,24,17,17,16,20,13,0,0,0,0,22.6535429,120.2801989
50,高雄市,523301,市立鼓山高中附設國中部,5,5,6,73,73,78,64,54,60,73,62,0,0,0,0,22.6520055,120.2747089
50,高雄市,523502,市立壽山國中,3,3,4,24,24,29,34,45,37,34,48,12,18,2,5,22.6331988,120.2784858
50,高雄市,523503,市立明華國中,18,18,18,300,292,304,286,323,262,282,293,35,95,3,10,22.6619921,120.3011808
50,高雄市,523504,市立七賢國中,16,16,16,263,223,210,216,247,230,233,188,35,85,1,12,22.6582398,120.2893006
50,高雄市,533501,市立左營國中,21,22,22,288,285,292,296,290,317,304,288,46,114,3,13,22.6789832,120.3065701
50,高雄市,533502,市立大義國中,5,5,6,38,44,55,36,55,52,63,51,13,34,2,7,22.6744924,120.2926403
50,高雄市,533503,市立立德國中,4,4,4,33,24,30,32,33,34,50,40,12,19,2,5,22.6902706,120.2911296
50,高雄市,533504,市立龍華國中,18,20,21,257,243,300,274,308,277,314,296,29,118,3,14,22.6582679,120.3090667
50,高雄市,533505,市立福山國中,23,22,23,329,315,351,281,342,325,342,333,43,121,3,14,22.6810596,120.3147648
50,高雄市,533506,市立文府國中,9,9,8,129,110,127,119,111,112,116,100,24,42,4,5,22.6916224,120.316639
50,高雄市,540301,國立中山大學附屬國光高中,6,6,6,104,76,88,92,95,85,87,90,0,0,0,0,22.7082782,120.3050243
50,高雄市,543501,市立楠梓國中,19,20,19,297,270,276,296,290,267,306,253,41,101,4,11,22.7352521,120.3273655
50,高雄市,543502,市立右昌國中,11,12,12,173,107,167,156,150,158,178,138,39,56,0,12,22.713857,120.2866439
50,高雄市,543503,市立後勁國中,7,7,6,77,76,85,70,69,60,73,75,11,44,3,6,22.7224362,120.3160079
50,高雄市,543504,市立國昌國中,19,18,19,293,276,287,291,295,248,283,293,38,98,2,13,22.7190654,120.2855881
50,高雄市,543505,市立翠屏國中(小),4,4,4,43,53,49,32,35,43,41,39,13,23,4,6,22.7287207,120.2993544
50,高雄市,551301,私立立志高中附設國中部,6,6,6,98,91,125,99,98,76,105,67,0,0,0,0,22.6533576,120.3264762
50,高雄市,551303,私立南海月光實驗教育學校國中部,1,1,1,0,9,0,12,0,4,0,3,0,0,0,0,22.6350591,120.3355193
50,高雄市,553501,市立鼎金國中,8,8,9,92,77,86,87,92,124,90,92,17,49,1,7,22.6557272,120.3206134
50,高雄市,553502,市立三民國中,11,12,11,138,156,141,180,137,144,156,181,29,72,3,8,22.6465942,120.3071577
50,高雄市,553503,市立民族國中,7,8,9,74,64,86,60,92,87,104,92,14,61,4,5,25.0111994,121.5388404
50,高雄市,553504,市立陽明國中,31,31,31,453,452,484,405,497,453,422,427,56,166,5,15,22.6430211,120.3403786
50,高雄市,553505,市立正興國中,17,17,17,248,235,252,226,264,214,265,226,34,96,2,13,22.6440037,120.3202613
50,高雄市,563301,市立新興高中附設國中部,6,6,7,52,69,76,73,92,89,73,101,0,0,0,0,22.6243825,120.3041272
50,高雄市,573501,市立前金國中,7,7,6,69,54,92,60,76,51,80,53,19,41,3,5,22.6295108,120.2907275
50,高雄市,580301,國立高師附中附設國中部,4,4,4,70,44,64,50,55,62,59,58,0,0,0,0,22.6260694,120.3222549
50,高雄市,581301,私立復華高中附設國中部,5,5,5,115,85,117,82,125,71,103,55,0,0,0,0,22.621182,120.313424
50,高雄市,581302,私立道明中學附設國中部,10,11,12,179,192,217,198,219,205,199,173,0,0,0,0,22.6338273,120.3228343
50,高雄市,583301,市立中正高中附設國中部,7,8,7,71,91,95,94,96,76,92,115,0,0,0,0,22.6264157,120.3387528
50,高雄市,583501,市立苓雅國中,5,7,7,54,80,88,96,82,92,78,102,11,44,2,8,22.618865,120.3062227
50,高雄市,583502,市立五福國中,28,28,28,467,392,484,422,405,411,408,369,42,155,2,15,22.6290226,120.3170276
50,高雄市,583503,市立大仁國中,6,5,6,52,41,49,47,59,40,65,35,14,37,2,6,22.6328466,120.3295691
50,高雄市,583505,市立英明國中,9,8,7,114,77,112,79,85,65,106,85,17,51,4,6,22.6152283,120.3245424
50,高雄市,593302,市立瑞祥高中附設國中部,15,16,16,184,209,205,231,234,207,223,222,0,0,0,0,22.6016779,120.3248846
50,高雄市,593501,市立獅甲國中,4,4,5,57,36,46,56,48,45,49,62,12,26,2,6,22.6051402,120.3082764
50,高雄市,593502,市立前鎮國中,8,7,7,85,108,82,91,97,82,82,87,17,42,1,9,22.5826842,120.3209996
50,高雄市,593503,市立瑞豐國中,4,4,5,51,28,54,37,57,55,57,50,8,28,2,6,22.6111245,120.3313247
50,高雄市,593504,市立光華國中,11,11,12,134,146,162,149,175,161,153,133,23,76,3,9,22.611216,120.3224586
50,高雄市,593505,市立興仁國中,2,1,2,15,12,12,6,17,12,16,19,7,11,0,7,22.5861529,120.313349
50,高雄市,603501,市立旗津國中,3,4,4,35,34,47,36,60,45,59,47,12,21,1,5,22.5892428,120.2867117
50,高雄市,610405,國立高雄餐旅大學附屬餐旅高中附設國中部,3,3,3,28,63,39,50,40,49,27,62,0,0,0,0,22.566209,120.371733
50,高雄市,613501,市立小港國中,12,14,13,161,150,202,175,188,154,176,154,28,72,4,5,22.5662551,120.3384083
50,高雄市,613502,市立鳳林國中,3,3,4,33,23,32,25,27,37,37,39,11,21,1,5,23.7444815,121.4489814
50,高雄市,613503,市立中山國中,17,17,17,239,220,256,237,258,242,284,264,42,86,5,9,25.0606103,121.5455307
50,高雄市,613504,市立明義國中,13,12,12,169,154,164,146,169,154,152,141,26,71,3,9,22.5818301,120.3689451
71,金門縣,714501,縣立金城國中,12,11,11,126,149,150,123,159,121,134,142,46,54,7,7,24.4314362,118.3129128
71,金門縣,714502,縣立金湖國中,6,6,7,84,72,77,70,89,64,80,71,24,34,7,5,24.4368176,118.4222112
71,金門縣,714503,縣立金寧國中(小),4,4,3,43,41,54,34,47,29,29,35,16,18,2,8,24.457112,118.327566
71,金門縣,714504,縣立金沙國中,4,4,4,37,33,46,34,43,40,45,32,18,21,2,6,24.4900719,118.4151699
71,金門縣,714505,縣立烈嶼國中,2,2,2,20,16,13,15,20,22,11,16,12,12,3,4,24.4302929,118.2420983
72,連江縣,724501,縣立介壽國中(小),2,2,2,29,15,19,13,13,14,26,16,9,10,4,4,26.1605191,119.9500716
72,連江縣,724502,縣立中正國中(小),1,1,1,10,10,11,10,8,17,9,7,8,6,2,3,22.6720999,120.5086289
72,連江縣,724503,縣立中山國中,1,1,1,7,3,4,10,8,5,11,6,4,10,3,2,26.2242954,119.9806588
72,連江縣,724504,縣立敬恆國中(小),1,1,1,2,2,2,2,5,3,2,7,4,6,1,4,25.9706323,119.9336772
72,連江縣,724505,縣立東引國中(小),1,1,1,4,2,4,3,7,5,7,3,8,4,2,3,26.3680983,120.4885787
